url,date,timestamp
https://www.census.gov/library/publications/2024/acs/acs-56.html,2024-06-18,20240618203511
https://www.census.gov/library/publications/2024/acs/acs-57.html,2024-08-13,20240813205729
https://www.census.gov/library/publications/2024/acs/acs-58.html,2024-11-09,20241109151516
https://www.census.gov/library/publications/2024/acs/acsbr-018.html,2024-02-26,20240226215531
https://www.census.gov/library/publications/2024/acs/acsbr-019.html,2024-04-10,20240410162118
https://www.census.gov/library/publications/2024/acs/acsbr-020.html,2024-06-11,20240611175454
https://www.census.gov/library/publications/2024/acs/acsbr-021.html,2024-09-12,20240912150116
https://www.census.gov/library/publications/2024/acs/acsbr-022.html,2024-09-12,20240912150040
https://www.census.gov/library/publications/2024/acs/acsbr-023.html,2024-09-12,20240912150016
https://www.census.gov/library/publications/2024/acs/history-of-the-acs.html,2024-05-14,20240514135127
https://www.census.gov/library/publications/2024/adrm/2023-ces-annual-report.html,2024-08-26,20240826211553
https://www.census.gov/library/publications/2024/adrm/2023-ces-selected-publications-and-working-papers.html,2025-02-02,20250202082436
https://www.census.gov/library/publications/2024/dec/c2020br-08.html,2024-08-05,20240805191400
https://www.census.gov/library/publications/2024/dec/c2020br-10.html,2024-05-14,20240514135207
https://www.census.gov/library/publications/2024/dec/c2020br-11.html,2024-08-01,20240801182329
https://www.census.gov/library/publications/2024/dec/c2020br-12.html,2024-09-20,20240920211140
https://www.census.gov/library/publications/2024/dec/c2020sr-01.html,2024-11-27,20241127002152
https://www.census.gov/library/publications/2024/demo/p20-586.html,2024-04-23,20240423145201
https://www.census.gov/library/publications/2024/demo/p20-587.html,2024-05-30,20240530202248
https://www.census.gov/library/publications/2024/demo/p20-588.html,2024-02-28,20240228203249
https://www.census.gov/library/publications/2024/demo/p60-282.html,2024-09-10,20240910152707
https://www.census.gov/library/publications/2024/demo/p60-283.html,2024-09-10,20240910154147
https://www.census.gov/library/publications/2024/demo/p60-284.html,2024-09-10,20240910171000
https://www.census.gov/library/publications/2024/demo/p70-193.html,2024-06-25,20240625151323
https://www.census.gov/library/publications/2024/demo/p70br-194.html,2024-09-26,20240926044657
https://www.census.gov/library/publications/2024/demo/p70br-195.html,2024-05-30,20240530202301
https://www.census.gov/library/publications/2024/demo/p70br-196.html,2024-07-17,20240717210721
https://www.census.gov/library/publications/2024/demo/p70br-202.html,2024-11-30,20241130123102
https://www.census.gov/library/publications/2024/econ/2021-asm-robotic-equipment.html,2024-05-14,20240514135139
https://www.census.gov/library/publications/2024/econ/2022-aces-covid-impact.html,2024-05-14,20240514135336
https://www.census.gov/library/publications/2024/econ/2022isd.html,2024-05-14,20240514135248
https://www.census.gov/library/publications/2024/econ/2024_publication.html,2024-12-10,20241210220459
https://www.census.gov/library/publications/2024/econ/ft895-23.html,2024-05-14,20240514135152
https://www.census.gov/library/publications/2024/econ/g24-aspep.html,2024-05-16,20240516194951
https://www.census.gov/library/publications/2024/econ/g25-aspep.html,2024-05-16,20240516141656
