url,date,timestamp
https://www.census.gov/library/working-papers/2023/acs/2022_Longsine_07.html,2023-04-05,20230405170122
https://www.census.gov/library/working-papers/2023/acs/2023_Chapin_01.html,2023-12-04,20231204144804
https://www.census.gov/library/working-papers/2023/acs/2023_Clark_01.html,2023-12-18,20231218160544
https://www.census.gov/library/working-papers/2023/acs/2023_Cromwell_01.html,2023-12-04,20231204142600
https://www.census.gov/library/working-papers/2023/acs/2023_Cromwell_02.html,2023-12-04,20231204144615
https://www.census.gov/library/working-papers/2023/acs/2023_Glassman_01.html,2023-12-04,20231204142533
https://www.census.gov/library/working-papers/2023/acs/2023_Gumber_01.html,2023-12-08,20231208211116
https://www.census.gov/library/working-papers/2023/acs/2023_Hernandez-Viver_01.html,2023-12-04,20231204144801
https://www.census.gov/library/working-papers/2023/acs/2023_Kephart_01.html,2023-12-04,20231204144719
https://www.census.gov/library/working-papers/2023/acs/2023_Longsine_01.html,2023-12-18,20231218160550
https://www.census.gov/library/working-papers/2023/acs/2023_McElrath_01.html,2023-12-04,20231204144707
https://www.census.gov/library/working-papers/2023/acs/2023_Oliver_01.html,2023-08-29,20230829173808
https://www.census.gov/library/working-papers/2023/acs/2023_Posey_01.html,2023-12-04,20231204144636
https://www.census.gov/library/working-papers/2023/acs/2023_Risley_01.html,2023-12-18,20231218160546
https://www.census.gov/library/working-papers/2023/acs/2023_Spiers_01.html,2023-10-27,20231027191726
https://www.census.gov/library/working-papers/2023/acs/2023_Steinweg_01.html,2023-11-14,20231114161844
https://www.census.gov/library/working-papers/2023/acs/2023_Virgile_01.html,2023-12-04,20231204144924
https://www.census.gov/library/working-papers/2023/acs/2023_fabinaandmcelrath_2023-29.html,2023-09-26,20230926135004
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-01.html,2023-02-07,20230207153727
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-02.html,2023-02-21,20230221182041
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-03.html,2023-02-21,20230221182041
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-04.html,2023-02-21,20230221185649
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-05.html,2023-03-24,20230324140738
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-06.html,2023-03-21,20230321140919
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-07.html,2025-02-06,20250206002155
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-08.html,2023-05-12,20230512010317
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-09.html,2023-03-24,20230324140738
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-10.html,2023-03-24,20230324140738
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-11.html,2023-03-24,20230324140738
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-12.html,2023-03-23,20230323202247
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-13.html,2023-03-24,20230324212803
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-14.html,2023-03-24,20230324140738
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-15.html,2023-03-31,20230331031446
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-16.html,2023-03-31,20230331131425
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-17.html,2025-01-10,20250110203733
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-19.html,2024-03-19,20240319132451
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-20.html,2024-09-11,20240911224418
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-21.html,2023-05-05,20230505071800
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-22.html,2023-05-16,20230516064258
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-23.html,2024-11-29,20241129233230
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-24.html,2023-05-08,20230508162909
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-25.html,2023-05-10,20230510172109
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-26.html,2023-08-29,20230829173824
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-27.html,2023-08-29,20230829173718
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-28.html,2023-08-29,20230829173702
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-29.html,2023-08-29,20230829173755
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-30.html,2023-08-29,20230829173633
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-31.html,2023-08-29,20230829173705
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-32.html,2023-08-29,20230829173610
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-33.html,2023-08-29,20230829173550
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-34.html,2023-08-29,20230829173530
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-35.html,2023-08-29,20230829173526
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-36.html,2023-08-29,20230829173432
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-37.html,2023-08-07,20230807160612
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-38.html,2023-08-29,20230829173309
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-39.html,2023-08-29,20230829173338
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-40.html,2023-09-26,20230926135142
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-41.html,2023-09-26,20230926135214
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-42.html,2023-09-26,20230926135110
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-43.html,2023-09-26,20230926135046
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-44.html,2023-09-26,20230926134902
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-45.html,2023-09-26,20230926134850
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-46.html,2023-10-06,20231006175336
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-47.html,2023-10-06,20231006175340
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-48.html,2023-10-06,20231006175346
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-49.html,2023-10-23,20231023183246
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-50.html,2023-12-04,20231204143928
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-51.html,2023-12-04,20231204142609
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-52.html,2023-12-04,20231204144050
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-53.html,2023-12-04,20231204144220
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-54.html,2023-12-04,20231204144208
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-55.html,2023-12-04,20231204142635
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-56.html,2023-12-04,20231204144322
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-57.html,2023-12-04,20231204142653
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-58.html,2023-11-27,20231127142959
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-59.html,2023-12-04,20231204142642
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-60.html,2024-01-19,20240119140220
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-61.html,2024-01-19,20240119140229
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-62.html,2024-01-19,20240119140225
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-63.html,2024-01-19,20240119140222
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-64.html,2024-01-19,20240119133802
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-65.html,2024-01-19,20240119133808
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-01.html,2023-02-28,20230228164001
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-02.html,2023-03-24,20230324140739
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-03.html,2023-05-11,20230511072601
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-04.html,2023-08-29,20230829173352
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-05.html,2023-08-29,20230829173400
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-06.html,2023-09-26,20230926135045
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-07.html,2023-09-26,20230926135016
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-08.html,2023-12-04,20231204142629
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-2023-001.html,2023-01-25,20230125023533
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-2023-002.html,2023-03-15,20230315091549
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-2023-003.html,2024-10-06,20241006053215
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-2023-004.html,2023-08-29,20230829173855
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-fy23-005.html,2024-09-28,20240928013729
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-01.html,2023-01-12,20230112231323
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-02.html,2023-02-20,20230220031903
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-03.html,2023-03-11,20230311223241
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-04.html,2023-09-26,20230926135052
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-05.html,2023-09-26,20230926135032
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-07.html,2024-04-05,20240405162850
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-08.html,2025-02-09,20250209231254
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-09.html,2023-10-06,20231006175429
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-10.html,2025-02-08,20250208175347
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-11.html,2023-10-06,20231006175423
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-12.html,2024-01-19,20240119133804
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-13.html,2024-02-05,20240205043204
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-14.html,2023-11-07,20231107194941
https://www.census.gov/library/working-papers/2023/dec/census-data-federal-funds.html,2023-06-14,20230614160601
https://www.census.gov/library/working-papers/2023/dec/dec-wp-2023-01.html,2023-02-28,20230228164259
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-15.html,2024-07-09,20240709212913
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-17.html,2023-05-23,20230523183927
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-18.html,2023-05-16,20230516180855
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-19.html,2023-06-08,20230608020648
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-20.html,2023-09-26,20230926134911
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-21.html,2023-08-29,20230829173854
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-24.html,2023-08-29,20230829173449
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-30.html,2023-09-26,20230926134838
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-01.html,2023-01-27,20230127165547
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-02.html,2023-02-14,20230214171251
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-03.html,2023-01-28,20230128083111
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-04.html,2023-01-19,20230119193104
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-05.html,2023-02-03,20230203223235
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-07.html,2025-02-02,20250202023915
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-08.html,2024-04-14,20240414100537
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-09.html,2025-02-02,20250202082813
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-10.html,2023-06-28,20230628175717
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-12.html,2025-02-02,20250202084428
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-13.html,2023-04-21,20230421141916
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-14.html,2023-04-13,20230413194535
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-16.html,2025-01-31,20250131201000
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-22.html,2023-08-29,20230829173400
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-23.html,2023-08-29,20230829173601
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-25.html,2023-09-26,20230926134933
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-26.html,2023-09-26,20230926134944
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-32.html,2024-01-19,20240119140227
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-33.html,2024-01-19,20240119134259
https://www.census.gov/library/working-papers/2023/demo/SEHSD-wp2023-27.html,2023-09-12,20230912161717
https://www.census.gov/library/working-papers/2023/demo/pop-wp2023-105.html,2023-09-21,20230921141631
https://www.census.gov/library/working-papers/2023/demo/sehsd-wp2023-28.html,2023-10-06,20231006175356
https://www.census.gov/library/working-papers/2023/econ/assigning-contemporaneous-census-tracts-to-historical-income-tax-data-workingpaper.html,2023-08-14,20230814212935
https://www.census.gov/library/working-papers/2023/econ/building-the-census-bureau-index-of-economic-activity-workingpaper.html,2023-03-24,20230324140738
https://www.census.gov/library/working-papers/2023/econ/linkage-of-census-data-workingpaper.html,2023-01-18,20230118192531
https://www.census.gov/library/working-papers/2023/econ/linking-of-census-data-workingpaper.html,2024-04-14,20240414175325
