url,date,timestamp,cur_status
https://www.census.gov/library/publications/2022/acs/acs-50.html,2022-09-01,20220901153553,200
https://www.census.gov/library/publications/2022/acs/acsbr-011.html,2022-10-07,20221007053359,200
https://www.census.gov/library/publications/2022/acs/acsbr-012.html,2022-11-22,20221122161523,200
https://www.census.gov/library/publications/2022/acs/acsbr-013.html,2022-09-17,20220917191622,200
https://www.census.gov/library/publications/2022/acs/acsbr-014.html,2022-10-06,20221006174943,200
https://www.census.gov/library/publications/2022/adrm/2021-ces-annual-report.html,2022-10-31,20221031194729,200
https://www.census.gov/library/publications/2022/adrm/2021-ces-selected-publications-and-working-papers.html,2024-10-02,20241002040111,200
https://www.census.gov/library/publications/2022/adrm/csrm-fy2022-annualreport.html,2023-02-22,20230222213755,200
https://www.census.gov/library/publications/2022/demo/h121-22-01.html,2022-12-02,20221202065434,200
https://www.census.gov/library/publications/2022/demo/p20-585.html,2022-02-17,20220217204230,200
https://www.census.gov/library/publications/2022/demo/p23-218.html,2022-09-24,20220924232047,200
https://www.census.gov/library/publications/2022/demo/p60-276.html,2022-09-13,20220913143443,200
https://www.census.gov/library/publications/2022/demo/p60-277.html,2022-09-13,20220913141556,200
https://www.census.gov/library/publications/2022/demo/p60-278.html,2022-09-13,20220913141349,200
https://www.census.gov/library/publications/2022/demo/p70-173-presentation.html,2022-04-02,20220402064732,200
https://www.census.gov/library/publications/2022/demo/p70-174.html,2022-02-04,20220204165846,200
https://www.census.gov/library/publications/2022/demo/p70-176.html,2022-01-18,20220118204855,200
https://www.census.gov/library/publications/2022/demo/p70-178.html,2022-07-27,20220727164256,200
https://www.census.gov/library/publications/2022/demo/p70br-177.html,2022-02-08,20220208161157,200
https://www.census.gov/library/publications/2022/demo/p70br-179.html,2022-09-29,20220929224459,200
https://www.census.gov/library/publications/2022/demo/p70br-180.html,2022-07-13,20220713182235,200
https://www.census.gov/library/publications/2022/demo/p70br-181.html,2022-08-31,20220831163944,200
https://www.census.gov/library/publications/2022/demo/p95-22.html,2022-06-21,20220621164936,200
https://www.census.gov/library/publications/2022/econ/2019-asm-robotic-equipment.html,2022-07-15,20220715232906,200
https://www.census.gov/library/publications/2022/econ/2020-aces-covid-impact.html,2022-06-15,20220615195318,200
https://www.census.gov/library/publications/2022/econ/2020-e-stats.html,2022-05-26,20220526231546,200
https://www.census.gov/library/publications/2022/econ/2021-aces-summary.html,2022-12-15,20221215163933,200
https://www.census.gov/library/publications/2022/econ/2021-robotic-equipment.html,2023-03-22,20230322190314,200
https://www.census.gov/library/publications/2022/econ/2022-snapshot-service-industries.html,2024-05-14,20240514135215,200
https://www.census.gov/library/publications/2022/econ/coronavirus-pandemics-economic-impact.html,2022-07-28,20220728225733,200
https://www.census.gov/library/publications/2022/econ/e22-awts.html,2024-08-14,20240814141309,200
https://www.census.gov/library/publications/2022/econ/ft895-21.html,2022-03-08,20220308161032,200
https://www.census.gov/library/publications/2022/econ/g22-aspep.html,2022-05-25,20220525171642,200
https://www.census.gov/library/publications/2022/econ/g22-qtax1.html,2022-07-26,20220726143313,200
