url,date,timestamp,cur_status
https://www.census.gov/library/working-papers/2020/acs/2020_Schreiner_01.html,2020-10-16,20201016165105,200
https://www.census.gov/library/working-papers/2020/acs/2021_Risley_01.html,2021-03-18,20210318042521,200
https://www.census.gov/library/working-papers/2020/adrm/CED-WP-2020-003.html,2024-03-28,20240328081012,200
https://www.census.gov/library/working-papers/2020/adrm/CED-WP-2020-006.html,2025-02-06,20250206211834,200
https://www.census.gov/library/working-papers/2020/adrm/CED-WP-2020-007.html,2022-11-03,20221103213639,200
https://www.census.gov/library/working-papers/2020/adrm/CED-WP-2020-009.html,2023-04-03,20230403142941,200
https://www.census.gov/library/working-papers/2020/adrm/CED20_09.html,2020-10-19,20201019210219,404
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-02.html,2021-03-21,20210321150746,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-04.html,2022-08-13,20220813005218,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-05.html,2023-12-26,20231226170231,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-06.html,2020-11-03,20201103012505,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-07.html,2020-11-01,20201101074726,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-08.html,2020-10-20,20201020165941,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-09.html,2020-10-21,20201021034826,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-10.html,2020-10-20,20201020114855,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-11.html,2020-10-20,20201020101328,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-12.html,2020-10-20,20201020165921,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-13.html,2020-10-20,20201020024158,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-14.html,2020-08-28,20200828064323,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-15.html,2020-08-28,20200828060029,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-16.html,2020-06-13,20200613141006,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-17.html,2020-08-28,20200828065717,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-18.html,2020-10-19,20201019161611,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-19.html,2020-10-19,20201019121055,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-20.html,2020-10-18,20201018190829,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-21.html,2020-10-18,20201018182414,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-22.html,2020-10-18,20201018164429,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-23.html,2020-10-18,20201018142920,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-24.html,2020-10-04,20201004094147,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-25.html,2020-10-04,20201004151020,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-26.html,2020-10-16,20201016160932,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-27.html,2020-11-01,20201101084331,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-28.html,2020-10-16,20201016161151,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-29.html,2020-11-01,20201101144301,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-30.html,2020-11-01,20201101150054,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-31.html,2020-11-01,20201101011438,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-32.html,2020-11-01,20201101085320,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-33.html,2020-11-01,20201101053651,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-34.html,2020-11-17,20201117114043,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-35.html,2020-11-25,20201125155023,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-36.html,2020-11-25,20201125154533,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-37.html,2020-12-11,20201211013033,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-38.html,2020-12-11,20201211012918,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-39.html,2020-12-11,20201211012641,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-40.html,2020-12-17,20201217212355,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-41.html,2021-01-07,20210107215312,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-42.html,2021-01-08,20210108015207,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-43.html,2021-01-08,20210108015429,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-44.html,2021-01-08,20210108015747,200
https://www.census.gov/library/working-papers/2020/adrm/CES-WP-20-45.html,2021-01-08,20210108015923,200
https://www.census.gov/library/working-papers/2020/adrm/RRS2020-01.html,2020-10-17,20201017144009,200
https://www.census.gov/library/working-papers/2020/adrm/RRS2020-02.html,2020-10-18,20201018022726,200
https://www.census.gov/library/working-papers/2020/adrm/RRS2020-03.html,2020-10-16,20201016162855,200
