url,date,timestamp,cur_status
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-47.html,2023-10-06,20231006175340,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-48.html,2023-10-06,20231006175346,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-49.html,2023-10-23,20231023183246,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-50.html,2023-12-04,20231204143928,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-51.html,2023-12-04,20231204142609,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-52.html,2023-12-04,20231204144050,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-53.html,2023-12-04,20231204144220,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-54.html,2023-12-04,20231204144208,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-55.html,2023-12-04,20231204142635,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-56.html,2023-12-04,20231204144322,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-57.html,2023-12-04,20231204142653,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-58.html,2023-11-27,20231127142959,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-59.html,2023-12-04,20231204142642,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-60.html,2024-01-19,20240119140220,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-61.html,2024-01-19,20240119140229,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-62.html,2024-01-19,20240119140225,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-63.html,2024-01-19,20240119140222,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-64.html,2024-01-19,20240119133802,200
https://www.census.gov/library/working-papers/2023/adrm/CES-WP-23-65.html,2024-01-19,20240119133808,200
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-01.html,2023-02-28,20230228164001,200
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-02.html,2023-03-24,20230324140739,200
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-03.html,2023-05-11,20230511072601,200
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-04.html,2023-08-29,20230829173352,200
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-05.html,2023-08-29,20230829173400,200
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-06.html,2023-09-26,20230926135045,200
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-07.html,2023-09-26,20230926135016,200
https://www.census.gov/library/working-papers/2023/adrm/RRS2023-08.html,2023-12-04,20231204142629,200
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-2023-001.html,2023-01-25,20230125023533,200
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-2023-002.html,2023-03-15,20230315091549,200
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-2023-003.html,2024-10-06,20241006053215,200
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-2023-004.html,2023-08-29,20230829173855,200
https://www.census.gov/library/working-papers/2023/adrm/ced-wp-fy23-005.html,2024-09-28,20240928013729,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-01.html,2023-01-12,20230112231323,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-02.html,2023-02-20,20230220031903,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-03.html,2023-03-11,20230311223241,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-04.html,2023-09-26,20230926135052,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-05.html,2023-09-26,20230926135032,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-07.html,2024-04-05,20240405162850,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-08.html,2025-02-09,20250209231254,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-09.html,2023-10-06,20231006175429,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-10.html,2025-02-08,20250208175347,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-11.html,2023-10-06,20231006175423,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-12.html,2024-01-19,20240119133804,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-13.html,2024-02-05,20240205043204,200
https://www.census.gov/library/working-papers/2023/adrm/rsm2023-14.html,2023-11-07,20231107194941,200
https://www.census.gov/library/working-papers/2023/dec/census-data-federal-funds.html,2023-06-14,20230614160601,200
https://www.census.gov/library/working-papers/2023/dec/dec-wp-2023-01.html,2023-02-28,20230228164259,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-15.html,2024-07-09,20240709212913,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-17.html,2023-05-23,20230523183927,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-18.html,2023-05-16,20230516180855,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-19.html,2023-06-08,20230608020648,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-20.html,2023-09-26,20230926134911,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-21.html,2023-08-29,20230829173854,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-24.html,2023-08-29,20230829173449,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP-2023-30.html,2023-09-26,20230926134838,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-01.html,2023-01-27,20230127165547,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-02.html,2023-02-14,20230214171251,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-03.html,2023-01-28,20230128083111,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-04.html,2023-01-19,20230119193104,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-05.html,2023-02-03,20230203223235,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-07.html,2025-02-02,20250202023915,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-08.html,2024-04-14,20240414100537,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-09.html,2025-02-02,20250202082813,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-10.html,2023-06-28,20230628175717,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-12.html,2025-02-02,20250202084428,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-13.html,2023-04-21,20230421141916,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-14.html,2023-04-13,20230413194535,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-16.html,2025-01-31,20250131201000,404
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-22.html,2023-08-29,20230829173400,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-23.html,2023-08-29,20230829173601,404
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-25.html,2023-09-26,20230926134933,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-26.html,2023-09-26,20230926134944,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-32.html,2024-01-19,20240119140227,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-WP2023-33.html,2024-01-19,20240119134259,200
https://www.census.gov/library/working-papers/2023/demo/SEHSD-wp2023-27.html,2023-09-12,20230912161717,200
https://www.census.gov/library/working-papers/2023/demo/pop-wp2023-105.html,2023-09-21,20230921141631,200
https://www.census.gov/library/working-papers/2023/demo/sehsd-wp2023-28.html,2023-10-06,20231006175356,200
https://www.census.gov/library/working-papers/2023/econ/assigning-contemporaneous-census-tracts-to-historical-income-tax-data-workingpaper.html,2023-08-14,20230814212935,200
https://www.census.gov/library/working-papers/2023/econ/building-the-census-bureau-index-of-economic-activity-workingpaper.html,2023-03-24,20230324140738,200
https://www.census.gov/library/working-papers/2023/econ/linkage-of-census-data-workingpaper.html,2023-01-18,20230118192531,200
https://www.census.gov/library/working-papers/2023/econ/linking-of-census-data-workingpaper.html,2024-04-14,20240414175325,200
